##;English;French;German;Spanish;Italiano;;;;;;;;;X
#;;;;;;;;;;;;;;X
ACTIONNAME8698A;No… that would be evil!;Non! Ce serait épouvantable !;Nein, das wäre… böse!;No… ¡eso sería vil!;No, non voglio commettere malvagità…;;;;;;;;;X
ACTIONNAME8698B;I'll pay an assassin to do it!;Je paierai un assassin pour le faire !;Ich werde einen gedungenen Mörder anwerben.;Pagaré a un asesino para que lo haga;Pagherò un sicario per lo scopo;;;;;;;;;X
ACTIONNAME8698C;I'll do it myself!;Je le ferai moi-même !;Ich mach' es selbst.;¡Lo haré yo mismo!;Ci penso io stesso a risolvere il problema;;;;;;;;;X
EVT_8699_NAME;It wasn't cheap and there's a small chance that your involvement could be discovered;Ce ne fut pas gratuit et il y a un faible risque que votre implication soit découverte.;Es war nicht billig und es besteht die Möglichkeit, dass Eure Beteiligung daran aufgedeckt wird.;No resultó barato y existe una posibilidad remota de que descubran que estabas implicado;Non è semplice e c'è il rischio di essere smascherati!;;;;;;;;;X
ACTIONNAME8699A;I hope it was worth it!;J'espère que cela en valait la peine.;Ich hoffe, dass es das wert war.;¡Espero que merezca la pena!;Il gioco vale la candela… forse…;;;;;;;;;X
EVT_8700_NAME;I hope that I wasn't discovered!;J'espère n'avoir pas été découvert !;Ich hoffe, dass ich nicht entdeckt werde.;¡Espero que no me hayan descubierto!;Speriamo di non essere scoperti!;;;;;;;;;X
ACTIONNAME8700A;I'll cross my fingers!;Croisons les doigts.;Ich drück' die Daumen.;¡Cruzaré los dedos!;Incrociamo le dita…;;;;;;;;;X
EVT_8701_NAME;How can you show such favour to your bastard and disregard me? It should be me who holds a court position!;Comment pouvez-vous montrer tant de faveur pour votre bâtard et me dédaigner de la sorte ? C'est moi qui devrais avoir une position à la cour!;Wie könnt Ihr Euer Bastardkind so bevorzugen und mich vernachlässigen? Ich sollte die höfische Stellen innehaben!;¿Cómo puedes favorecer así a tu bastardo y despreciarme a mí? ¡Soy yo el que debería tener un cargo en la corte!;Come è possibile avere tante attenzioni verso un bastardo e trascurare invece un figlio legittimo? Dovrei essere io ad occupare un ruolo prestigioso a corte!;;;;;;;;;X
ACTIONNAME8701A;I'd better look into that soon!;Je ferais mieux de m'en occuper rapidement.;Ich werde mich darum kümmern.;¡Mejor me encargo de eso en breve!;Occorre approfondire presto e meglio la faccenda…;;;;;;;;;X
ACTIONNAME8701B;You'll never be promoted!;Tu ne seras jamais promu !;Ihr werdet niemals befördert werden!;¡Nunca tendrás ese ascenso!;Non avrai mai nessun incarico!;;;;;;;;;X
EVT_8702_NAME;I want no further part of this realm! I shall forge my own instead!;Je n'attends rien de ce royaume! J'instaurerai le mien à la place!;Ich möchte keine Rolle mehr in diesem Reich spielen, ich werde meinen eigenen Besitz aufbauen!;¡No quiero tener nada que ver con estas tierras! ¡Forjaré mis propios dominios!;Non mi sento più parte di questo reame ed ho deciso di andarmene per la mia strada!;;;;;;;;;X
ACTIONNAME8702A;Goodbye!;Bon vent!;Auf Wiedersehen!;¡Adios!;Addio!;;;;;;;;;X
EVT_8750_NAME;I have shown myself to be a true son of my father by right of rule;Je me suis montré le digne fils de mon père à la force de mon règne.;Ich habe durch meine Herrschaft bewiesen, dass ich ein echter Sohn meines Vaters bin!;He demostrado ser un digno hijo de mi padre por derecho propio;Ho dimostrato a me stesso di essere davvero figlio di mio padre per diritto di legge;;;;;;;;;X
ACTIONNAME8750A;I declare my inheritance rights!;Je proclame mes droits à hériter !;Ich beanspruche mein Erbe.;Declaro mis derechos hereditarios;Proclamo i miei diritti ereditari!;;;;;;;;;X
ACTIONNAME8750B;I would rather pursue a vendetta!;Je vais plutôt mener une vendetta !;Eher werde ich die Fehde ausfechten!;Mejor si intento vengarme;Preferisco cercare la mia vendetta!;;;;;;;;;X
EVT_8751_NAME;A bastard son has declared himself your legitimate heir based on his strength of rule;Un fils bâtard s'est proclamé votre héritier légitime en se fondant sur la force de son règne.;Einer Eurer Bastardsöhne hat sich, auf Grund seiner Fähigkeiten, zu Eurem legitimen Erbe erklärt.;Un bastardo ha declarado ser tu legítimo heredero por la fuerza de su brazo;Un figlio illegittimo si è proclamato tuo erede legale sulla base delle sue capacità di governo;;;;;;;;;X
ACTIONNAME8751A;Interesting!;Intéressant !;Interessant;¡Interesante!;Interessante!;;;;;;;;;X
EVT_8752_NAME;I have come into my own and may leave my childhood troubles behind me;J'ai réussi par moi-même et je puis abandonner mes problèmes d'adolescent derrière moi.;Ich habe zu mir selbst gefunden und meine Schwierigkeiten während der Kindheit hinter mir gelassen.;He madurado y dejado mis problemas de niñez tras de mí;Ho raggiunto il mio scopo e potrei obliare per sempre tutti i problemi che ho avuto durante la mia infelice gioventù;;;;;;;;;X
ACTIONNAME8752A;It is time to forgive and forget;Il est temps d'oublier et de pardonner.;Es ist an der Zeit vergeben und zu vergessen.;Es hora de perdonar y olvidar;E' tempo di indulgere e dimenticare;;;;;;;;;X
ACTIONNAME8752B;I shall never forgive or forget!;Ne jamais oublier, ne jamais pardonner !;Niemals werde ich vergeben oder vergessen.;¡Nunca perdonaré ni olvidaré!;Mai perdonerò e mai scorderò!;;;;;;;;;X
EVT_8753_NAME;Perhaps it is time to set this long-standing vendetta against my family aside;Il est peut-être temps d'abandonner cette longue vendetta contre ma famille.;Vielleicht ist es an der Zeit die Fehde mit meiner Familie zu beenden.;Quizá ha llegado la hora de dejar a un lado esta larga venganza contra mi familia;Forse è arrivato il momento di mettere da parte i rancori e le vendette contro la mia famiglia;;;;;;;;;X
ACTIONNAME8753A;It is time to forgive and forget;Il est temps d'oublier et de pardonner.;Es ist an der Zeit vergeben und zu vergessen.;Es hora de perdonar y olvidar;E' tempo di indulgere e dimenticare;;;;;;;;;X
ACTIONNAME8753B;I shall never forgive or forget!;Ne jamais oublier, ne jamais pardonner !;Niemals werde ich vergeben oder vergessen.;¡Nunca perdonaré ni olvidaré!;Mai perdonerò e mai scorderò!;;;;;;;;;X
EVT_8754_NAME;An emissary arrives from your bastard son's demesne. How nice!;Un émissaire arrive du domaine de votre fils bâtard. Comme c'est plaisant !;Ein Botschafter aus den Ländereien Eures Bastardsohnes kommt an zu Eurem Tor.;Ha llegado un emisario de los dominios de tu hijo bastardo. ¡Qué bonito!;Un araldo proveniente dal dominio di tuo figlio illegittimo è arrivato alle porte del tuo castello per portare e ricevere notizie;;;;;;;;;X
ACTIONNAME8754A;He has ended his vendetta;Il a abandonné sa vendetta.;Er möchte die Fehde beenden!;Ha dado por acabada su venganza;E' segno che la faida è finita;;;;;;;;;X
ACTIONNAME8754B;I would rather pursue a vendetta!;Je préfère poursuivre la vendetta !;Ich werde die Fehde aus fechten!;¡Preferiría buscar venganza!;Sappia allora che io voglio la mia vendetta!;;;;;;;;;X
EVT_8755_NAME;I have proven my strength and shall not hesitate to do so again!;J'ai prouvé ma force et ne craindrai pas de recommencer !;Ich habe meine Stärke bewiesen und ich werde nicht zögern es wieder zu tun.;He probado mi fuerza y no dudaré en hacerlo de nuevo;Ho dimostrato la mia forza e non esiterò a farlo ancora!;;;;;;;;;X
ACTIONNAME8755A;I hunger for land!;J'ai faim de terres !;Ich hungrig auf neue Länderein!;¡Estoy sediento de tierras!;Ho fame di terre;;;;;;;;;X
ACTIONNAME8755B;I wish to expand!;Je veux m'étendre !;Ich möchte mein Reich weiter ausdehnen!;¡Quiero expandir mis dominios!;Desidero espandermi;;;;;;;;;X
ACTIONNAME8755C;What I have will suffice!;Ce que j'ai me suffit.;Was ich habe ist ausreichen!;¡Lo que tengo será suficiente!;Mi basta ciò che ho;;;;;;;;;X
EVT_8756_NAME;You are well-regarded for maintaining your rule in spite of your half-blood heritage;Vous êtes estimé pour avoir réussi à maintenir votre règne malgré votre lignage illégitime.;Ihr werdet für Euer Geschick an der Macht zu bleiben geschätzt, obwohl Ihr ein Halbblut seid.;Te tienen en buena consideración por seguir gobernando a pesar de ser un bastardo;Sei stato ben giudicato per aver mantenuto il governo a dispetto della tua condizione di mezzo-sangue ;;;;;;;;;X
ACTIONNAME8756A;That gladdens my heart!;Cela me réjouit le cœur.;Das erfreut mein Herz!;¡Eso alegra mi corazón!;Il mio cuore si rallegra!;;;;;;;;;X
EVT_8757_NAME;Now may be the time to exact vengeance upon my father for siring me!;Le temps est venu de me venger de mon père pour m'avoir engendré!;Nun ist es an der Zeit an meinem Vater Rache zu üben!;¡Ahora puede ser un buen momento para vengarme de mi padre por traerme al mundo!;E' giunto il momento di esigere vendetta nei confronti di mio padre per avermi generato!;;;;;;;;;X
ACTIONNAME8757A;I'd pay a fortune to see him dead!;Je paierais une fortune pour le voir mort.;Ich gebe ein Vermögen, um ihn tot zu sehen.;¡Pagaría una fortuna por verle muerto!;Spenderò una fortuna per vederlo morto!;;;;;;;;;X
ACTIONNAME8757B;I'd pay a lot to see him dead!;Je paierais cher pour le voir mort.;Ich zahle gut, um ihn tot zu sehen.;¡Pagaría una buena cantidad por verle muerto!;Spenderò molto pur di vederlo morto!;;;;;;;;;X
ACTIONNAME8757C;It's worth a try!;Ca vaut la peine d'essayer.;Einen Versuch ist es wert.;¡Merece la pena el intento!;Vale la pena fare un tentativo!;;;;;;;;;X
ACTIONNAME8757D;It's time to reconcile instead.;Il est plutôt temps de se réconcilier.;Es ist an der Zeit sich zu versöhnen.;Ha llegado la hora de la reconciliación;Forse è ora di riconciliarci;;;;;;;;;X
EVT_8758_NAME;Is that a knife in your back?;N'est-ce pas un couteau dans ton dos?;Ist das ein Messer in Eurem Rücken?;¿Eso en tu espalda es un cuchillo?;Non è forse un coltello quello che hai dietro la tua schiena?;;;;;;;;;X
ACTIONNAME8758A;Ack! Assassin!;Aaahhh! Un assassin !;<gurgel> Mörder!;¡Agh!, ¡un asesino!;Aiuto! Assassino!;;;;;;;;;X
EVT_8759_NAME;An emissary arrives from your bastard son's demesne. How nice!;Un émissaire arrive du domaine de votre fils bâtard. Comme c'est plaisant !;Ein Botschafter aus den Ländereien Eures Bastardsohnes kommt zu Euch!;Llega un emisario del dominio de tu hijo bastardo. ¡Qué bien!;Quel tipo sembra un araldo giunto dal dominio di tuo figlio illegittimo, non è vero?;;;;;;;;;X
ACTIONNAME8759A;Ack! He's an assassin!;Aaahhh! Un assassin !;Argh! Er ist ein Mörder!;¡Agh!, ¡un asesino!;Aiuto! Assassino!;;;;;;;;;X
EVT_8760_NAME;Now may be the time to exact vengeance by striking at my half-brother in my father's court!;Il est à présent temps de frapper mon demi-frère à la cour de mon père !;Nun ist es an der Zeit Rache an meinem Halbbruder an meines Vaters Hof zu nehmen.;¡Ahora puede ser un buen momento para atacar a mi hermanastro en la corte de mi padre!;E' giunto il momento di esigere vendetta nei confronti di mio fratello mezzo-sangue nella corte di mio padre!;;;;;;;;;X
ACTIONNAME8760A;I'd pay a fortune to see him dead!;Je paierais une fortune pour le voir mort.;Ich gebe ein Vermögen, um ihn tot zu sehen.;¡Pagaría una fortuna por verle muerto!;Spenderò una fortuna per vederlo morto!;;;;;;;;;X
ACTIONNAME8760B;I'd pay a lot to see him dead!;Je paierais cher pour le voir mort.;Ich zahle gut, um ihn tot zu sehen.;¡Pagaría una buena cantidad por verle muerto!;Spenderò molto pur di vederlo morto!;;;;;;;;;X
ACTIONNAME8760C;It's worth a try!;Ca vaut la peine d'essayer.;Einen Versuch ist es wert.;¡Merece la pena el intento!;Vale la pena fare un tentativo!;;;;;;;;;X
ACTIONNAME8760D;It's time to reconcile instead;Il est plutôt temps de se réconcilier.;Es ist an der Zeit sich zu versöhnen.;Ha llegado la hora de la reconciliación;Forse è ora di riconciliarci;;;;;;;;;X
EVT_8761_NAME;There is a scream heard throughout the castle!;Un cri retentit dans tout le château !;Ein Schrei schallt durch die Burg!;Se oye un grito por todo el castillo;Un urlo riecheggia attraverso i corridoi del castello!;;;;;;;;;X
ACTIONNAME8761A;What was that?;Qu'est-ce donc?;Was ist das?;¿Qué puede ser?;Cosa è stato?;;;;;;;;;X
EVT_8762_NAME;An emissary arrives from your bastard son's demesne. How nice!;Un émissaire arrive du domaine de votre fils bâtard. Comme c'est plaisant !;Ein Botschafter aus den Ländereien Eures Bastardsohnes kommt. Wie nett!;Llega un emisario del dominio de tu hijo bastardo. ¡Qué bien!;Un araldo proveniente dal dominio di tuo figlio illegittimo è arrivato alle porte del tuo castello;;;;;;;;;X
ACTIONNAME8762A;He wishes to speak to your son;Il veut parler à votre fils.;Er möchte mit Eurem Sohn sprechen.;Desea hablar con tu hijo;Vuole parlare con mio figlio…;;;;;;;;;X
EVT_8763_NAME;An emissary arrives from your bastard son's demesne. How nice! He wishes to speak to your son;Qu'est-ce donc? Est-ce un cadeau?;Worum geht es? Ist es ein Geschenk?;¿Qué es todo esto?. ¿Un regalo?;Cos'è quell'oggetto che hai in mano? E' un regalo per me?;;;;;;;;;X
ACTIONNAME8763A;Ack! He's an assassin!;Oui ! C'est une dague !;Ja, eine scharfe Klinge!;¡Sí, es un cuchillo!;Si, è un coltello…;;;;;;;;;X
EVT_8901_NAME;Society frowns upon bastards;Les bâtards sont mal vus en société;Die Gesellschaft missbilligt Bastarde;La sociedad desaprueba a los bastardos;I figli bastardi sono malvisti dalla società;;;;;;;;;X
ACTIONNAME8901A;I frown upon society too;Je n'aime pas la société non plus;Und ich missbillige die Gesellschaft;Yo también desapruebo a la sociedad;E io vedo male la società;;;;;;;;;X
EVT_8902_NAME;You are a chaste person;Vous êtes quelqu'un de chaste;Ihr seid eine keusche Person;Eres casto;Sei una persona che ha dato prova di castità;;;;;;;;;X
ACTIONNAME8902A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8903_NAME;You are a cruel person;Vous êtes quelqu'un de cruel;Ihr seid eine grausame Person;Eres cruel;Sei una persona che ha dato prova di crudeltà;;;;;;;;;X
ACTIONNAME8903A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8904_NAME;You are a deceitful person;Vous êtes quelqu'un de fourbe;Ihr seid eine falsche Person;Eres embustero;Sei una persona che ha dato prova di disonestà;;;;;;;;;X
ACTIONNAME8904A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8905_NAME;You are a forgiving person;Vous êtes quelqu'un d'indulgent;Ihr seid eine versöhnliche Person;Eres misericordioso;Sei una persona che ha dato prova di clemenza;;;;;;;;;X
ACTIONNAME8905A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8906_NAME;You are a generous person;Vous êtes quelqu'un de généreux;Ihr seid eine großzügige Person;Eres generoso;Sei una persona che ha dato prova di generosità;;;;;;;;;X
ACTIONNAME8906A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8907_NAME;You are an honest person;Vous êtes quelqu'un d'honnête;Ihr seid eine ehrliche Person;Eres honrado;Sei una persona che ha dato prova d'onestà;;;;;;;;;X
ACTIONNAME8907A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8908_NAME;You are a indulgent person;Vous êtes quelqu'un complaisant avec vous-même;Ihr seid eine maßlose Person;Eres indulgente;Sei una persona che ha dato prova di smodatezza;;;;;;;;;X
ACTIONNAME8908A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8909_NAME;You are a lustful person;Vous êtes quelqu'un de luxurieux;Ihr seid eine wollüstige Person;Eres lujurioso;Sei una persona che ha dato prova di lussuria;;;;;;;;;X
ACTIONNAME8909A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8910_NAME;You are a merciful person;Vous êtes quelqu'un de miséricordieux;Ihr seid eine barmherzige Person;Eres compasivo;Sei una persona che ha dato prova di misericordia;;;;;;;;;X
ACTIONNAME8910A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8911_NAME;You are a modest person;Vous êtes quelqu'un de modeste;Ihr seid eine bescheidene Person;Eres modesto;Sei una persona che ha dato prova di modestia;;;;;;;;;X
ACTIONNAME8911A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8912_NAME;You are a proud person;Vous êtes quelqu'un de fier;Ihr seid eine stolze Person;Eres orgulloso;Sei una persona che ha dato prova di superbia;;;;;;;;;X
ACTIONNAME8912A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8913_NAME;You are a reckless person;Vous êtes quelqu'un de téméraire;Ihr seid eine rücksichtslose Person;Eres imprudente;Sei una persona che ha dato prova d'avventatezza;;;;;;;;;X
ACTIONNAME8913A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8914_NAME;You are a sceptical person;Vous êtes quelqu'un de sceptique;Ihr seid eine skeptische Person;Eres escéptico;Sei una persona che ha dato prova di scetticismo;;;;;;;;;X
ACTIONNAME8914A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8915_NAME;You are a temperate person;Vous êtes quelqu'un de tempéré;Ihr seid eine gemäßigte Person;Eres moderado;Sei una persona che ha dato prova di sobrietà;;;;;;;;;X
ACTIONNAME8915A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8916_NAME;You are a valorous person;Vous êtes quelqu'un de valeureux;Ihr seid eine tapfere Person;Eres valiente;Sei una persona che ha dato prova di coraggio;;;;;;;;;X
ACTIONNAME8916A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8917_NAME;You are a vengeful person;Vous êtes quelqu'un de revanchard;Ihr seid eine rachsüchtige Person;Eres vengativo;Sei una persona che ha dato prova di vendicatività;;;;;;;;;X
ACTIONNAME8917A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_8918_NAME;Your battle scars bring you fame and humility;Vos cicatrices de guerre vous apportent le renom et l'humilité;Eure Narben aus dem Kampf bringen euch Ruhm Ansehen;Tus cicatrices de batallas te dan fama y humildad;Le cicatrici di guerra ti portano onore e fama;;;;;;;;;X
ACTIONNAME8918A;Indeed they do;En effet;Ja das tun sie tatsächlich;Claro que sí;Già, è vero;;;;;;;;;X
EVT_8919_NAME;You are a zealous person;Vous êtes quelqu'un de fervent;Ihr seid eine eifernde Person;Eres fanático;Sei una persona che ha dato prova di zelo;;;;;;;;;X
ACTIONNAME8919A;Indeed I am;En effet;Ja das bin ich tatsächlich;Claro que lo soy;Certo, lo so;;;;;;;;;X
EVT_9000_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9000A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9001_NAME;Provincial Cultural Change;La province change de culture.;Massenkonvertierung;Cambio cultural provincial;Cambio culturale di una provincia;;;;;;;;;X
ACTIONNAME9001A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9002_NAME;Provincial Cultural Change;La province change de culture.;Massenkonvertierung;Cambio cultural provincial;Cambio culturale di una provincia;;;;;;;;;X
ACTIONNAME9002A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9003_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9003A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9004_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9004A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9005_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9005A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9006_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9006A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9007_NAME;Provincial Cultural Change;La province change de culture.;Änderung der vorherrschenden Kultur einer Provinz;Cambio cultural provincial;Cambio culturale di una provincia;;;;;;;;;X
ACTIONNAME9007A;OK;Soit.;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9008_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9008A;OK;Gloria!;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9009_NAME;Mass-Scale Conversions;Conversions en masse.;Massenkonvertierung;Conversiones a Gran Escala;Conversioni su vasta scala;;;;;;;;;X
ACTIONNAME9009A;OK;Gloria!;Ok;De acuerdo;Ok;;;;;;;;;X
EVT_9025_NAME;Your Diocese Bishop petitions you for permission to try to convert the heathen masses;Votre Evêque vous demande la permission de convertir les foules païennes;Euer Kaplan bittet Euch um Erlaubnis die Heiden bekehren zu dürfen.;Tu Obispo de la diócesis solicita tu permiso para intentar convertir a las masas de infieles;Il vescovo ti chiede il permesso per tentare la conversione della massa degli infedeli;;;;;;;;;X
ACTIONNAME9025A;You are granted leave to try;Vous pouvez essayer;Euch sei erlaubt die Heiden zu missionieren;Le concedes tu permiso para intentarlo;Gli concedo di provare;;;;;;;;;X
ACTIONNAME9025B;It would be too dangerous to try at the moment;C'est trop dangereux pour l'instant;Momentan ist es zu gefährlich dies zu versuchen;Podría ser demasiado peligroso en estos momentos;E' troppo pericoloso adesso questo tentativo;;;;;;;;;X
EVT_9026_NAME;Your Diocese Bishop petitions you for permission to try to convert the heathen masses;Votre Evêque vous demande la permission de convertir les foules païennes;Euer Kaplan bittet Euch um Erlaubnis die Heiden bekehren zu dürfen.;Tu Obispo de la diócesis solicita tu permiso para intentar convertir a las masas de infieles;Il vescovo ti chiede il permesso per tentare la conversione della massa degli infedeli;;;;;;;;;X
ACTIONNAME9026A;You are granted leave to try;Vous pouvez essayer;Euch sei erlaubt die Heiden zu missionieren;Le concedes tu permiso para intentarlo;Gli concedo di provare;;;;;;;;;X
ACTIONNAME9026B;It would be too dangerous to try at the moment;C'est trop dangereux pour l'instant;Momentan ist es zu gefährlich dies zu versuchen;Podría ser demasiado peligroso en estos momentos;E' troppo pericoloso adesso questo tentativo;;;;;;;;;X
EVT_9027_NAME;Your Diocese Bishop begins trying to convert the heathen masses;Votre Evêque commence à convertir les foules païennes;Euer Kaplan beginnt mit dem Missionierungsversuch der Heiden;Tu Obispo de la diócesis comienza la conversión de las masas de infieles;Il vescovo ha iniziato il suo tentativo di convertire la massa degli infedeli;;;;;;;;;X
ACTIONNAME9027A;I shall preach the Word of God everywhere I go!;Je prônerai la Parole de Dieu où que j'aille;Ich werde Gottes Wort überall verkünden!;¡Predicaré la Palabra del Señor allí a donde vaya!;Predichi la Parola di Dio ovunque andrà;;;;;;;;;X
ACTIONNAME9027B;I shall work carefully to convert them;Je travaillerai prudemment à les convertir;Ich werde behutsam bei der Bekehrung vorgehen;Realizaré cuidadosamente el intento de conversión;Lavori duramente per convertirli;;;;;;;;;X
EVT_9028_NAME;Your Diocese Bishop begins trying to convert the heathen masses;Votre Evêque commence à convertir les foules païennes;Euer Kaplan beginnt mit dem Missionierungsversuch der Heiden;Tu Obispo de la diócesis comienza la conversión de las masas de infieles;Il vescovo ha iniziato il suo tentativo di convertire la massa degli infedeli;;;;;;;;;X
ACTIONNAME9028A;I shall preach the Word of God everywhere I go!;Je prônerai la Parole de Dieu où que j'aille;Ich werde Gottes Wort überall verkünden!;¡Predicaré la Palabra del Señor allí a donde vaya!;Predichi la Parola di Dio ovunque andrà;;;;;;;;;X
ACTIONNAME9028B;I shall work carefully to convert them;Je travaillerai prudemment à les convertir;Ich werde behutsam bei der Bekehrung vorgehen;Realizaré cuidadosamente el intento de conversión;Lavori duramente per convertirli;;;;;;;;;X
EVT_9029_NAME;Your Diocese Bishop is disappointed by your decision;Votre Evêque est déçu par votre décision;Euer Diozösanbisch ist über Eure Entscheidung enttäuscht;Tu Obispo de la diócesis está decepcionado por tu decisión;Il nostro vescovo è rimasto deluso dalla tua decisione;;;;;;;;;X
ACTIONNAME9029A;Perhaps I am not wanted here;Peut-être ne suis-je pas le bienvenu;Vielleicht bin ich hier nicht länger erwünscht...;Quizás no me quieran aquí;Non volevo arrivare fino a questo;;;;;;;;;X
EVT_9030_NAME;Your Diocese Bishop is disappointed by your decision;Votre Evêque est déçu par votre décision;Euer Diozösanbisch ist über Eure Entscheidung enttäuscht;Tu Obispo de la diócesis está decepcionado por tu decisión;Il nostro vescovo è rimasto deluso dalla tua decisione;;;;;;;;;X
ACTIONNAME9030A;Perhaps I am not wanted here;Peut-être ne suis-je pas le bienvenu;Vielleicht bin ich hier nicht länger erwünscht...;Quizás no me quieran aquí;Non volevo arrivare fino a questo;;;;;;;;;X
EVT_9031_NAME;Your Diocese Bishop says he is close to converting the heathen masses;Votre Evêque prétend etre proche de convertir les païens!;Euer Diozösanbisch berichtet Euch, dass er kurz davor steht die Heiden zu bekehren.;Tu Obispo de la diócesis dice que está a punto de convertir a las masas de infieles;Il vescovo dice di essere molto vicino alla conversione della massa degli infedeli;;;;;;;;;X
ACTIONNAME9031A;I shall give him my full support!;Je lui donne tout mon soutien !;Ich werde ihn vollstens unterstützen!;¡Le daré todo mi apoyo!;Gli darò tutto il mio aiuto!;;;;;;;;;X
ACTIONNAME9031B;Good luck!;Bonne chance!;Viel Erfolg!;¡Buena suerte!;Bene, buona fortuna!;;;;;;;;;X
ACTIONNAME9031C;If he says so...;S'il le dit…;Wenn er's sagt...;Si él lo dice...;Se lo dice lui …;;;;;;;;;X
EVT_9032_NAME;Your Diocese Bishop says he is close to converting the heathen masses;Votre Evêque prétend etre proche de convertir les païens!;Euer Diozösanbisch berichtet Euch, dass er kurz davor steht die Heiden zu bekehren.;Tu Obispo de la diócesis dice que está a punto de convertir a las masas de infieles;Il vescovo dice di essere molto vicino alla conversione della massa degli infedeli;;;;;;;;;X
ACTIONNAME9032A;I shall give him my full support!;Je lui donne tout mon soutien !;Ich werde ihn vollstens unterstützen!;¡Le daré todo mi apoyo!;Gli darò tutto il mio aiuto!;;;;;;;;;X
ACTIONNAME9032B;Good luck!;Bonne chance!;Viel Erfolg!;¡Buena suerte!;Bene, buona fortuna!;;;;;;;;;X
ACTIONNAME9032C;If he says so...;S'il le dit…;Wenn er's sagt...;Si él lo dice...;Se lo dice lui …;;;;;;;;;X
EVT_9033_NAME;The realm is at one with Christ;Le royaume ne fait plus qu'un avec le Christ!;Das Reich ist eins mit Jesus Christus;El dominio es uno, con Cristo;Il Regno è unito in Cristo;;;;;;;;;X
ACTIONNAME9033A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
EVT_9034_NAME;The realm is at one with Christ;Le royaume ne fait plus qu'un avec le Christ!;Das Reich ist eins mit Jesus Christus;El dominio es uno, con Cristo;Il Regno è unito in Cristo;;;;;;;;;X
ACTIONNAME9034A;Halleluiah!;Alleluia!;Hallelujah!;¡Aleluya!;Alleluia!;;;;;;;;;X
