#-------------------------------;;;;;;;;;;;X
# BOPACK DV version 1.0         ;;;;;;;;;;;X
# by Ambrox                     ;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#----> BOP_prov_events.txt <----;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
ACTIONNAME20039B;Let others handle things;;;;;;;;;;X
ACTIONNAME20039C;Do as much as is needed;;;;;;;;;;X
EVT_20040_NAME;Punish the kinsmen of disloyal lords;;;;;;;;;;X
ACTIONNAME20040A;Execute them!;;;;;;;;;;X
ACTIONNAME20040B;Grant them pardon;;;;;;;;;;X
ACTIONNAME20040C;Exile them;;;;;;;;;;X
EVT_20041_NAME;Aid the poor;;;;;;;;;;X
ACTIONNAME20041A;Help them as much as you can;;;;;;;;;;X
ACTIONNAME20041B;Send out the tax collectors instead;;;;;;;;;;X
ACTIONNAME20041C;Let them help themselves;;;;;;;;;;X
EVT_20042_NAME;The finer things in life;;;;;;;;;;X
ACTIONNAME20042A;Enjoy the finer things in life;;;;;;;;;;X
ACTIONNAME20042B;Maintain a temperate lifestyle;;;;;;;;;;X
ACTIONNAME20042C;Maintain a regular court;;;;;;;;;;X
EVT_20043_NAME;In the company of your peers;;;;;;;;;;X
ACTIONNAME20043A;Carry yourself modestly;;;;;;;;;;X
ACTIONNAME20043B;Carry yourself haughtily;;;;;;;;;;X
ACTIONNAME20043C;Carry yourself with dignity;;;;;;;;;;X
EVT_20044_NAME;Dealing with matters of state;;;;;;;;;;X
ACTIONNAME20044A;Let your feelings guide you;;;;;;;;;;X
ACTIONNAME20044B;Let your reason guide you;;;;;;;;;;X
ACTIONNAME20044C;Maintain a balanced approach;;;;;;;;;;X
EVT_20045_NAME;Dealing with your court;;;;;;;;;;X
ACTIONNAME20045A;Trust no-one but yourself;;;;;;;;;;X
ACTIONNAME20045B;Trust your advisors implicitly;;;;;;;;;;X
ACTIONNAME20045C;Maintain a balanced level of trust;;;;;;;;;;X
EVT_20046_NAME;Creation of the Assassins;;;;;;;;;;X
EVT_20047_NAME;Management of the Assassin stronghold;;;;;;;;;;X
EVT_20048_NAME;Assassination of enemies;;;;;;;;;;X
EVT_20049_NAME;The Assassins have struck at us!;;;;;;;;;;X
ACTIONNAME20049A;Oh no!;;;;;;;;;;X
EVT_20050_NAME;Assassination of enemy ruler;;;;;;;;;;X
EVT_20051_NAME;Our ruler has been murdered by the Assassins!;;;;;;;;;;X
ACTIONNAME20051A;Oh no!;;;;;;;;;;X
EVT_20052_NAME;Turkoman reinforcements;;;;;;;;;;X
EVT_20053_NAME;Creation of the Rum Sultanate;;;;;;;;;;X
EVT_20054_NAME;Mameluke rebellion;;;;;;;;;;X
EVT_20055_NAME;Rise of the Almohads;;;;;;;;;;X
EVT_20056_NAME;Expel the Jews from this province;;;;;;;;;;X
ACTIONNAME20056A;Expel the Jews and seize their property;;;;;;;;;;X
ACTIONNAME20056B;Let them stay;;;;;;;;;;X
EVT_20057_NAME;Local townsmen are organizing pogroms against the Jews;;;;;;;;;;X
ACTIONNAME20057A;Ignore it;;;;;;;;;;X
ACTIONNAME20057B;Stop them;;;;;;;;;;X
ACTIONNAME20057C;Help them;;;;;;;;;;X
EVT_20058_NAME;Crusaders passing through your province are attacking the Jews;;;;;;;;;;X
ACTIONNAME20058A;Let them do it;;;;;;;;;;X
ACTIONNAME20058B;Stop them;;;;;;;;;;X
EVT_20059_NAME;Extort money from the Jews;;;;;;;;;;X
ACTIONNAME20059A;Let them share their wealth;;;;;;;;;;X
ACTIONNAME20059B;Allow them to keep their possessions;;;;;;;;;;X
EVT_20060_NAME;It is time to pay an old debt to a Jewish banker;;;;;;;;;;X
ACTIONNAME20060A;He can wait a while longer;;;;;;;;;;X
ACTIONNAME20060B;Very well, I will pay this off;;;;;;;;;;X
EVT_20061_NAME;Our dynasty strengthens its position;;;;;;;;;;X
ACTIONNAME20061A;Claim the throne for my dynasty;;;;;;;;;;X
ACTIONNAME20061B;It is too risky;;;;;;;;;;X
EVT_20062_NAME;The Princes are jockeying for power;;;;;;;;;;X
ACTIONNAME20062A;Rein them in;;;;;;;;;;X
ACTIONNAME20062B;We are powerless;;;;;;;;;;X
EVT_20063_NAME;Let us claim the Imperial throne;;;;;;;;;;X
ACTIONNAME20063A;It is mine!;;;;;;;;;;X
EVT_20064_NAME;Your son is deformed and unfit to rule the Empire;;;;;;;;;;X
ACTIONNAME20064A;A future Emperor must be perfect;;;;;;;;;;X
ACTIONNAME20064B;Ignore the tradition, he is my son;;;;;;;;;;X
EVT_20065_NAME;Our disregard for tradition is costing us!;;;;;;;;;;X
ACTIONNAME20065A;That tradition is silly anyway;;;;;;;;;;X
EVT_20066_NAME;Rise of the landed aristocracy;;;;;;;;;;X
ACTIONNAME20066A;Oh well;;;;;;;;;;X
ACTIONNAME20066B;Try to keep them down;;;;;;;;;;X
EVT_20067_NAME;Sale of offices to local aristocrats;;;;;;;;;;X
ACTIONNAME20067A;Sell the offices;;;;;;;;;;X
ACTIONNAME20067B;Find other ways to raise money;;;;;;;;;;X
EVT_20068_NAME;Ecumenical Council convenes;;;;;;;;;;X
ACTIONNAME20068A;Look for able clergymen to serve you;;;;;;;;;;X
ACTIONNAME20068B;Advance your favored theological positions;;;;;;;;;;X
ACTIONNAME20068C;Secure election of your allies as bishops;;;;;;;;;;X
ACTIONNAME20068D;Defer to the Patriarch on theological points;;;;;;;;;;X
EVT_20069_NAME;Confiscation of Church property;;;;;;;;;;X
ACTIONNAME20069A;Confiscate Church property to aid the Empire;;;;;;;;;;X
ACTIONNAME20069B;It is not ours to take;;;;;;;;;;X
EVT_20070_NAME;A prominent philosopher is in conflict with Church dogma;;;;;;;;;;X
ACTIONNAME20070A;Give your patronage to the philosopher;;;;;;;;;;X
ACTIONNAME20070B;Support the Church doctrine;;;;;;;;;;X
EVT_20071_NAME;A burning theological question requires your arbitration;;;;;;;;;;X
ACTIONNAME20071A;Support traditional dogma;;;;;;;;;;X
ACTIONNAME20071B;Support an innovative view;;;;;;;;;;X
ACTIONNAME20071C;Try to find a middle ground;;;;;;;;;;X
EVT_20072_NAME;Finance architectural works;;;;;;;;;;X
ACTIONNAME20072A;Build new palaces;;;;;;;;;;X
ACTIONNAME20072B;Build new churches and monasteries;;;;;;;;;;X
ACTIONNAME20072C;Look into new architectural styles;;;;;;;;;;X
EVT_20073_NAME;Coinage debasement;;;;;;;;;;X
ACTIONNAME20073A;Debase the coinage;;;;;;;;;;X
ACTIONNAME20073B;Maintain the value of our currency;;;;;;;;;;X
EVT_20074_NAME;Trade concessions to Italian merchants;;;;;;;;;;X
ACTIONNAME20074A;Grant them trade concessions;;;;;;;;;;X
ACTIONNAME20074B;Don't let the leeches profit from our people;;;;;;;;;;X
EVT_20075_NAME;Foreign merchants are becoming too impetuous;;;;;;;;;;X
ACTIONNAME20075A;Arrest and expel them;;;;;;;;;;X
ACTIONNAME20075B;Do nothing;;;;;;;;;;X
EVT_20076_NAME;Italian trade;;;;;;;;;;X
EVT_20077_NAME;Your marshal is becoming too powerful;;;;;;;;;;X
ACTIONNAME20077A;Do nothing;;;;;;;;;;X
ACTIONNAME20077B;Try to reduce his influence;;;;;;;;;;X
ACTIONNAME20077C;Depose and exile him;;;;;;;;;;X
EVT_20078_NAME;This is costing us prestige!;;;;;;;;;;X
ACTIONNAME20078A;What can I do?;;;;;;;;;;X
EVT_20079_NAME;Your marshal claims your throne!;;;;;;;;;;X
ACTIONNAME20079A;Try to arrest and execute him;;;;;;;;;;X
ACTIONNAME20079B;Exile him;;;;;;;;;;X
ACTIONNAME20079C;Bribe him;;;;;;;;;;X
ACTIONNAME20079D;Fight him off;;;;;;;;;;X
EVT_20080_NAME;We have to bribe our marshal;;;;;;;;;;X
ACTIONNAME20080A;I hope he doesn't turn against me;;;;;;;;;;X
EVT_20081_NAME;Norman sellswords;;;;;;;;;;X
ACTIONNAME20081A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20081B;No we don't need them!;;;;;;;;;;X
EVT_20082_NAME;Norman sellswords;;;;;;;;;;X
ACTIONNAME20082A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20082B;No we don't need them!;;;;;;;;;;X
EVT_20083_NAME;Norman sellswords;;;;;;;;;;X
ACTIONNAME20083A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20083B;No we don't need them!;;;;;;;;;;X
EVT_20084_NAME;Norman sellswords;;;;;;;;;;X
ACTIONNAME20084A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20084B;No we don't need them!;;;;;;;;;;X
EVT_20085_NAME;Rus mercenaries;;;;;;;;;;X
ACTIONNAME20085A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20085B;No we don't need them!;;;;;;;;;;X
EVT_20086_NAME;Rus mercenaries;;;;;;;;;;X
ACTIONNAME20086A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20086B;No we don't need them!;;;;;;;;;;X
EVT_20087_NAME;Rus mercenaries;;;;;;;;;;X
ACTIONNAME20087A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20087B;No we don't need them!;;;;;;;;;;X
EVT_20088_NAME;Rus mercenaries;;;;;;;;;;X
ACTIONNAME20088A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20088B;No we don't need them!;;;;;;;;;;X
EVT_20089_NAME;Pecheneg raiders;;;;;;;;;;X
ACTIONNAME20089A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20089B;No we don't need them!;;;;;;;;;;X
EVT_20090_NAME;Pecheneg raiders;;;;;;;;;;X
ACTIONNAME20090A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20090B;No we don't need them!;;;;;;;;;;X
EVT_20091_NAME;Pecheneg raiders;;;;;;;;;;X
ACTIONNAME20091A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20091B;No we don't need them!;;;;;;;;;;X
EVT_20092_NAME;Pecheneg raiders;;;;;;;;;;X
ACTIONNAME20092A;Let us hire them!;;;;;;;;;;X
ACTIONNAME20092B;No we don't need them!;;;;;;;;;;X
EVT_20095_NAME;Character receives a knock on the head in battle;;;;;;;;;;X
ACTIONNAME20095A;I am feeling dizzy...;;;;;;;;;;X
EVT_20096_NAME;Character has his groin injured in battle;;;;;;;;;;X
ACTIONNAME20096A;I should have worn my codpiece;;;;;;;;;;X
EVT_20097_NAME;Character has his arm injured in battle;;;;;;;;;;X
ACTIONNAME20097A;This will leave a mark;;;;;;;;;;X
EVT_20098_NAME;Character has his leg injured in battle;;;;;;;;;;X
ACTIONNAME20098A;This will leave a mark;;;;;;;;;;X
EVT_20099_NAME;Character has his teeth knocked out in battle;;;;;;;;;;X
ACTIONNAME20099A;I still have a few teeth left...;;;;;;;;;;X
#--------------------------------;;;;;;;;;;;X
# end of SMACK events collection ;;;;;;;;;;;X
#--------------------------------;;;;;;;;;;;X
#Grell;;;;;;;;;;;X
EVT_40024_NAME;The Order of Santiago Seizes Our Land!;;;;;;;;;;X
ACTIONNAME40024A;It is God's will!;;;;;;;;;;X
ACTIONNAME40024B;They have no need of castles!;;;;;;;;;;X
EVT_40025_NAME;The Order of the Sword Seizes Our Land!;;;;;;;;;;X
ACTIONNAME40025A;It is God's will!;;;;;;;;;;X
ACTIONNAME40025B;They have no need of castles!;;;;;;;;;;X
EVT_40027_NAME;The local Order Chapter House offers assistance;;;;;;;;;;X
ACTIONNAME40027A;Deus vult!;;;;;;;;;;X
ACTIONNAME40027B;Money would be more helpful!;;;;;;;;;;X
ACTIONNAME40027C;We dont need their help;;;;;;;;;;X
EVT_40028_NAME;The local Order Chapter House offers assistance;;;;;;;;;;X
ACTIONNAME40028A;Deus vult!;;;;;;;;;;X
ACTIONNAME40028B;Money would be more helpful!;;;;;;;;;;X
ACTIONNAME40028C;We dont need their help;;;;;;;;;;X
EVT_40029_NAME;The local Order Chapter House requests assistance;;;;;;;;;;X
ACTIONNAME40029A;Deus vult!;;;;;;;;;;X
ACTIONNAME40029B;I cannot help;;;;;;;;;;X
ACTIONNAME40029C;I can provide money;;;;;;;;;;X
EVT_40030_NAME;Your leige is weak, shall we declare our independence?;;;;;;;;;;X
ACTIONNAME40030A;Yes!;;;;;;;;;;X
ACTIONNAME40030B;No its too risky;;;;;;;;;;X
EVT_40031_NAME;Damn!;;;;;;;;;;X
EVT_40035_NAME;AI Event;;;;;;;;;;X
EVT_40036_NAME;AI Event;;;;;;;;;;X
EVT_40037_NAME;Your son wishes to join the Order of Santiago;;;;;;;;;;X
ACTIONNAME40037A;Let him go;;;;;;;;;;X
ACTIONNAME40037B;I need his services here;;;;;;;;;;X
EVT_40038_NAME;Your son wishes to join the Order of the Sword;;;;;;;;;;X
ACTIONNAME40038A;Let him go;;;;;;;;;;X
ACTIONNAME40038B;I need his services here;;;;;;;;;;X
#Wiz;;;;;;;;;;;X
EVT_9500_NAME;Time to demobilize;;;;;;;;;;X
EVT_9510_NAME;Call the Knights to war;;;;;;;;;;X
ACTIONNAME9510A;Fly the banners!;;;;;;;;;;X
EVT_9511_NAME;Call the Knights to war;;;;;;;;;;X
ACTIONNAME9511A;Fly the banners!;;;;;;;;;;X
EVT_9512_NAME;Call the Knights to war;;;;;;;;;;X
ACTIONNAME9512A;Fly the banners!;;;;;;;;;;X
EVT_9513_NAME;The Knights return home;;;;;;;;;;X
ACTIONNAME9513A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_9514_NAME;The Knights wish war with the heathens;;;;;;;;;;X
ACTIONNAME9514A;Deus Vult!;Deus Vult !;Deus vult!;¡Deus vult!;Deus vult!;;;;;;X
ACTIONNAME9514B;The time is not right;;;;;;;;;;X
EVT_9515_NAME;The Knights wish war with the heathens;;;;;;;;;;X
ACTIONNAME9515A;Deus Vult!;Deus Vult !;Deus vult!;¡Deus vult!;Deus vult!;;;;;;X
ACTIONNAME9515B;The time is not right;;;;;;;;;;X
EVT_9516_NAME;The Knights wish war with the heathens;;;;;;;;;;X
ACTIONNAME9516A;Deus Vult!;Deus Vult !;Deus vult!;¡Deus vult!;Deus vult!;;;;;;X
ACTIONNAME9516B;The time is not right;;;;;;;;;;X
EVT_9530_NAME;A child's martial abilities have declined significantly;;;;;;;;;;X 
EVT_9531_NAME;A child's diplomatic abilities have declined significantly;;;;;;;;;;X 
EVT_9532_NAME;A child's intrigue abilities have declined significantly;;;;;;;;;;X 
EVT_9533_NAME;A child's stewardship abilities have declined significantly;;;;;;;;;;X 
#Break_free mod;;;;;;;;;;;X
EVT_23200_NAME;Our liege has no natural right to rule over our lands. Perhaps we should declare our independence?;;;;;;;;;;X
ACTIONNAME23200A;Yes, break free;;;;;;;;;;X
ACTIONNAME23200B;No, loyalty is a virtue;;;;;;;;;;X
EVT_23201_NAME;Our vassal broke free!;;;;;;;;;;X
#Set laws;;;;;;;;;;;X
EVT_23210_NAME;Laws for Knight Orders;;;;;;;;;;X
ACTIONNAME23210A;Let's implement them;;;;;;;;;;X
ACTIONNAME23210B;Keep the old laws;;;;;;;;;;X
EVT_23211_NAME;Laws for Republics;;;;;;;;;;X
ACTIONNAME23211A;Let's implement them;;;;;;;;;;X
ACTIONNAME23211B;Keep the old laws;;;;;;;;;;X
EVT_23212_NAME;Laws for Bishoprics;;;;;;;;;;X
ACTIONNAME23212A;Let's implement them;;;;;;;;;;X
ACTIONNAME23212B;Keep the old laws;;;;;;;;;;X
EVT_23213_NAME;Your liege’s ruling law is radically different from yours. He is gently encouraging you to conform to his way of doing things. What should we do, my lord?;La loi de votre seigneur est radicalement différente de la vôtre. Il vous encourage doucement à adopter sa façon. Que devons-nous faire?;Das Gesetz Eures Lehnsherren unterscheidet sich grundsätzlich von dem Euren. Er bestärkt Euch darin, die Gesetze zu harmonisieren.;Las leyes de tu señor son radicalmente diferentes a las tuyas. Él te está sugiriendo amablemente que te adaptes a su manera de hacer las cosas. ¿Qué debemos hacer mi señor?;La legge di governo del tuo signore è radicalmente differente dalla tua. Egli ci invita ad uniformarci al suo indirizzo. Cosa facciamo?;;;;;;;;;X
ACTIONNAME23213A;Good idea, lord!;Bonne idée mon seigneur!;Eine gute Idee, mein Lehnsherr!;¡Buena idea, señor!;Il signore ha avuto una buona idea!;;;;;;;;;X
ACTIONNAME23213B;No, I shall rule this land as I always have;Non, je règnerai comme je l'ai toujours fait!;Nein, ich werde mein Land so regieren wie immer;No, gobernaré estas tierras como siempre lo hice;No, continuerò a governare come ho fatto finora;;;;;;;;;X
EVT_23214_NAME;Your liege’s ruling law is radically different from yours. He is gently encouraging you to conform to his way of doing things. What should we do, my lord?;La loi de votre seigneur est radicalement différente de la vôtre. Il vous encourage doucement à adopter sa façon. Que devons-nous faire?;Das Gesetz Eures Lehnsherren unterscheidet sich grundsätzlich von dem Euren. Er bestärkt Euch darin, die Gesetze zu harmonisieren.;Las leyes de tu señor son radicalmente diferentes a las tuyas. Él te está sugiriendo amablemente que te adaptes a su manera de hacer las cosas. ¿Qué debemos hacer mi señor?;La legge di governo del tuo signore è radicalmente differente dalla tua. Egli ci invita ad uniformarci al suo indirizzo. Cosa facciamo?;;;;;;;;;X
ACTIONNAME23214A;Good idea, lord!;Bonne idée mon seigneur!;Eine gute Idee, mein Lehnsherr!;¡Buena idea, señor!;Il signore ha avuto una buona idea!;;;;;;;;;X
ACTIONNAME23214B;No, I shall rule this land as I always have;Non, je règnerai comme je l'ai toujours fait!;Nein, ich werde mein Land so regieren wie immer;No, gobernaré estas tierras como siempre lo hice;No, continuerò a governare come ho fatto finora;;;;;;;;;X
EVT_23215_NAME;Your liege’s ruling law is radically different from yours. He is gently encouraging you to conform to his way of doing things. What should we do, my lord?;La loi de votre seigneur est radicalement différente de la vôtre. Il vous encourage doucement à adopter sa façon. Que devons-nous faire?;Das Gesetz Eures Lehnsherren unterscheidet sich grundsätzlich von dem Euren. Er bestärkt Euch darin, die Gesetze zu harmonisieren.;Las leyes de tu señor son radicalmente diferentes a las tuyas. Él te está sugiriendo amablemente que te adaptes a su manera de hacer las cosas. ¿Qué debemos hacer mi señor?;La legge di governo del tuo signore è radicalmente differente dalla tua. Egli ci invita ad uniformarci al suo indirizzo. Cosa facciamo?;;;;;;;;;X
ACTIONNAME23215A;Good idea, lord!;Bonne idée mon seigneur!;Eine gute Idee, mein Lehnsherr!;¡Buena idea, señor!;Il signore ha avuto una buona idea!;;;;;;;;;X
ACTIONNAME23215B;No, I shall rule this land as I always have;Non, je règnerai comme je l'ai toujours fait!;Nein, ich werde mein Land so regieren wie immer;No, gobernaré estas tierras como siempre lo hice;No, continuerò a governare come ho fatto finora;;;;;;;;;X
EVT_23216_NAME;Your liege’s ruling law is radically different from yours. He is gently encouraging you to conform to his way of doing things. What should we do, my lord?;La loi de votre seigneur est radicalement différente de la vôtre. Il vous encourage doucement à adopter sa façon. Que devons-nous faire?;Das Gesetz Eures Lehnsherren unterscheidet sich grundsätzlich von dem Euren. Er bestärkt Euch darin, die Gesetze zu harmonisieren.;Las leyes de tu señor son radicalmente diferentes a las tuyas. Él te está sugiriendo amablemente que te adaptes a su manera de hacer las cosas. ¿Qué debemos hacer mi señor?;La legge di governo del tuo signore è radicalmente differente dalla tua. Egli ci invita ad uniformarci al suo indirizzo. Cosa facciamo?;;;;;;;;;X
ACTIONNAME23216A;Good idea, lord!;Bonne idée mon seigneur!;Eine gute Idee, mein Lehnsherr!;¡Buena idea, señor!;Il signore ha avuto una buona idea!;;;;;;;;;X
ACTIONNAME23216B;No, I shall rule this land as I always have;Non, je règnerai comme je l'ai toujours fait!;Nein, ich werde mein Land so regieren wie immer;No, gobernaré estas tierras como siempre lo hice;No, continuerò a governare come ho fatto finora;;;;;;;;;X
#Varia;;;;;;;;;;;X
EVT_23220_NAME;Break up the realm;;;;;;;;;;X
ACTIONNAME23220A;And implement salic law;;;;;;;;;;X
ACTIONNAME23220B;And implement semisalic law;;;;;;;;;;X
EVT_23221_NAME;Realm duress;;;;;;;;;;X
ACTIONNAME23221A;That sucks;;;;;;;;;;X
EVT_23222_NAME;You have become more fertile;;;;;;;;;;X
ACTIONNAME23222A;Good news!;;;;;;;;;;X
EVT_23223_NAME;You have become less fertile;;;;;;;;;;X
ACTIONNAME23223A;Bad news!;;;;;;;;;;X
EVT_23224_NAME;Courtiers for order;;;;;;;;;;X
ACTIONNAME23224A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23225_NAME;Females are unfit to rule;;;;;;;;;;X
ACTIONNAME23225A;God wills it;;;;;;;;;;X
EVT_23226_NAME;Your friend has been excommunicated, perhaps you should convince the Pope to revoke this?;;;;;;;;;;X
ACTIONNAME23226A;Of course I will help my friend!;;;;;;;;;;X
ACTIONNAME23226B;No, I don't really like him anyway.;;;;;;;;;;X
EVT_23227_NAME;Your friend convinced the Pope to revoke your excommunication.;;;;;;;;;;X
ACTIONNAME23227A;Wonderful!;;;;;;;;;;X
EVT_23228_NAME;Break up the realm;;;;;;;;;;X
ACTIONNAME23228A;And implement gavelkind law;;;;;;;;;;X
ACTIONNAME23228B;And make them all rebel;;;;;;;;;;X
EVT_23229_NAME;Now that your son has come of age, it might be time to retire to a convent and let him take up his just place as ruler of the realm.;;;;;;;;;;X
ACTIONNAME23229A;The regency is over.;;;;;;;;;;X
ACTIONNAME23229B;Not just yet, the realm is mine!;;;;;;;;;;X
EVT_23230_NAME;You are without an heir, maybe you should open the succession to women?;;;;;;;;;;X
ACTIONNAME23230A;Never!;;;;;;;;;;X
ACTIONNAME23230B;Good idea!;;;;;;;;;;X
EVT_23231_NAME;Although you've come of age, your mother has refused to end her regency!;;;;;;;;;;X
ACTIONNAME23231A;Mommy dearest knows best...;;;;;;;;;;X
ACTIONNAME23231B;What! I'll seek my fortune elsewhere then!;;;;;;;;;;X
ACTIONNAME23231C;Show mother the view from a high window...;;;;;;;;;;X
EVT_23232_NAME;With old age comes a change in abilities;;;;;;;;;;X
EVT_23233_NAME;With old age comes experience;;;;;;;;;;X
EVT_23234_NAME;With old age comes problems;;;;;;;;;;X
#DVIP Bugfixes;;;;;;;;;;;X
EVT_23250_NAME;A fosterling returns home.;;;;;;;;;;X
EVT_23251_NAME;End of fosterling status.;;;;;;;;;;X
EVT_23252_NAME;Kill landless AI ruler.;;;;;;;;;;X
EVT_23253_NAME;Remove impossible vassalage.;;;;;;;;;;X
EVT_9158_NAME;As you are not a catholic, excommunication is meaningless to you.;;;;;;;;;;X
#DVIP melting pots;;;;;;;;;;;X
EVT_23260_NAME;A distinct Vlach culture arises;;;;;;;;;;X
ACTIONNAME23260A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23261_NAME;Castilian culture propagation;Propagation de la culture castillan.;Förderung der kastilianischen Kultur;Propagación de la cultura castellana;Diffusione della cultura castigliana;;;;;;X
ACTIONNAME23261A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23262_NAME;Catalan culture propagation;Propagation de la culture castalan.;Förderung der katalanischen Kultur;Propagación de la cultura catalana;Diffusione della cultura catalana;;;;;;X
ACTIONNAME23262A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23263_NAME;Portuguese culture propagation;Propagation de la culture portugais.;Förderung der portugiesischen Kultur;Propagación de la cultura portuguesa;Diffusione della cultura portoghesa;;;;;;X
ACTIONNAME23263A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23264_NAME;Italian culture propagation;Propagation de la culture italien.;Förderung der italienischen Kultur;Propagación de la cultura italiana;Diffusione della cultura italiana;;;;;;X
ACTIONNAME23264A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23265_NAME;German culture propagation;Propagation de la culture allemand.;Förderung der deutschen Kultur;Propagación de la cultura alemana;Diffusione della cultura tedesca;;;;;;X
ACTIONNAME23265A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23266_NAME;Scottish culture propagation;Propagation de la culture écossaise.;Förderung der schottischen Kultur;Propagación de la cultura escocesa;Diffusione della cultura scozzese;;;;;;X
ACTIONNAME23266A;OK;Soit.;Okay;De acuerdo;Ok;;;;;;X
EVT_23267_NAME;Turkish culture propagation;Propagation de la culture turc.;Förderung der türkischen Kultur;Propagación de la cultura turca;Diffusione della cultura turca;;;;;;X
ACTIONNAME23267A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
EVT_23268_NAME;Greek culture propagation;Propagation de la culture grec.;Förderung der griechischen Kultur;Propagación de la cultura griega;Diffusione della cultura grega;;;;;;X
ACTIONNAME23268A;OK;Ok;Okay;Aceptar;Ok;;;;;;X
#DVIP Friends;;;;;;;;;;;X
EVT_23270_NAME;You have become friends with one of your allies;;;;;;;;;;X
ACTIONNAME23270A;With a trustworthy friend by my side, all enemies will fall;;;;;;;;;;X
ACTIONNAME23270B;I pursue my glory alone;;;;;;;;;;X
EVT_23271_NAME;One of your friendships is being ruined by your relationship;;;;;;;;;;X
ACTIONNAME23271A;These things happen;;;;;;;;;;X
ACTIONNAME23271B;I'll strive to hold on to this despite our differences;;;;;;;;;;X
EVT_23272_NAME;You have become friends with the Pope;;;;;;;;;;X
ACTIONNAME23272A;The Holy Father and I see eye-to-eye;;;;;;;;;;X
ACTIONNAME23272B;I don't need him as a friend!;;;;;;;;;;X
EVT_23273_NAME;A courtier severed from their spouse wants to rejoin them;;;;;;;;;;X
ACTIONNAME23273A;Force them to stay at your court;;;;;;;;;;X
ACTIONNAME23273B;Pay a bribe to change their mind;;;;;;;;;;X
ACTIONNAME23273C;Allow them to leave;;;;;;;;;;X
EVT_23274_NAME;An unmarried courtier severed from their loved one wants to join them;;;;;;;;;;X
ACTIONNAME23274A;Force them to stay at your court;;;;;;;;;;X
ACTIONNAME23274B;Pay a bribe to change their mind;;;;;;;;;;X
ACTIONNAME23274C;Allow them to leave;;;;;;;;;;X
#EOF;;;;;;;;;;;X
#EOF;;;;;;;;;;;X
