##;;
##Culture;##Gender;##Name
portuguese;female;Esperança
portuguese;female;Fátima
portuguese;female;Filipa
portuguese;female;Gregória
portuguese;female;Inês
portuguese;female;Isabel
portuguese;female;Jacinta
portuguese;female;Joana
portuguese;female;Leonor
portuguese;female;Luísa
portuguese;female;Lucinda
portuguese;female;Madalena
portuguese;female;Mafalda
portuguese;female;Margarida
portuguese;female;Maria
portuguese;female;Marta
portuguese;female;Matilde
portuguese;female;Paula
portuguese;female;Raquel
portuguese;female;Rita
portuguese;female;Sónia
portuguese;female;Sancha
portuguese;female;Sandra
portuguese;female;Sofia
portuguese;female;Teresa
portuguese;female;Urraca
portuguese;male;Álvaro
portuguese;male;Ângelo
portuguese;male;Abel
portuguese;male;Afonso
portuguese;male;Alexandre
portuguese;male;António
portuguese;male;Antunes
portuguese;male;Bernardo
portuguese;male;Damião
portuguese;male;Dinis
portuguese;male;Diogo
portuguese;male;Duarte
portuguese;male;Estevão
portuguese;male;Eugénio
portuguese;male;Felipe
portuguese;male;Fernão
portuguese;male;Fernando
portuguese;male;Francisco
portuguese;male;Frederico
portuguese;male;Garcia
portuguese;male;Gil
portuguese;male;Gonçalo
portuguese;male;Gregório
portuguese;male;Guilherme
portuguese;male;Henrique
portuguese;male;Hugo
portuguese;male;Igor
portuguese;male;Inácio
portuguese;male;Júlio
portuguese;male;Jerónimo
portuguese;male;João
portuguese;male;José
portuguese;male;Julião
portuguese;male;Luís
portuguese;male;Manoel
portuguese;male;Manuel
portuguese;male;Marcelo
portuguese;male;Marco
portuguese;male;Martim
portuguese;male;Miguel
portuguese;male;Nuno
portuguese;male;Octávio
portuguese;male;Pedro
portuguese;male;Pero
portuguese;male;Raimundo
portuguese;male;Ricardo
portuguese;male;Roberto
portuguese;male;Rodrigo
portuguese;male;Rui
portuguese;male;Sancho
portuguese;male;Sebastião
portuguese;male;Telmo
portuguese;male;Tiago
portuguese;male;Tomás
portuguese;male;Vasco
portuguese;male;Vicente
portuguese;male;Xavier
prussian;female;Betten
prussian;female;Dagas
prussian;female;Gelennis
prussian;female;Gerkus
prussian;female;Grasus
prussian;female;Gulbis
prussian;female;Mila
prussian;female;Milyuns
prussian;female;Weslikan
prussian;female;Ziedas
prussian;male;Alvydas
prussian;male;Arelis
prussian;male;Auctune
prussian;male;Bajoras
prussian;male;Beidras
prussian;male;Budo
prussian;male;Dagonis
prussian;male;Ekkelis
prussian;male;Galindas
prussian;male;Gauronas
prussian;male;Gerdautas
prussian;male;Glande
prussian;male;Golding
prussian;male;Jauguttis
prussian;male;Karatas
prussian;male;Klukis
prussian;male;Kugis
prussian;male;Milzas
prussian;male;Nomedas
prussian;male;Prusas
prussian;male;Sergonis
prussian;male;Ulinniks
prussian;male;Ulitis
russian;female;Agafia
russian;female;Aglaya
russian;female;Alexandra
russian;female;Anastasia
russian;female;Anisya
russian;female;Anna
russian;female;Boleslava
russian;female;Darya
russian;female;Dobronega
russian;female;Dobroslava
russian;female;Efimia
russian;female;Efrosinia
russian;female;Ekaterina
russian;female;Elena
russian;female;Elisaveta
russian;female;Evdokia
russian;female;Evpraxia
russian;female;Fedora
russian;female;Feodosia
russian;female;Gorislava
russian;female;Gradislava
russian;female;Irina
russian;female;Ksenia
russian;female;Lada
russian;female;Lyubava
russian;female;Lyudmila
russian;female;Malanya
russian;female;Malusha
russian;female;Marfa
russian;female;Maria
russian;female;Olga
russian;female;Pereyaslava
russian;female;Praskovya
russian;female;Prebrana
russian;female;Predslava
russian;female;Premislava
russian;female;Rogneda
russian;female;Rostislava
russian;female;Sbyslava
russian;female;Snezhana
russian;female;Sofia
russian;female;Svetlana
russian;female;Sviatoslava
russian;female;Tatiana
russian;female;Uliana
russian;female;Varvara
russian;female;Vasilisa
russian;female;Veleslava
russian;female;Verkhoslava
russian;female;Vseslava
russian;female;Vyacheslava
russian;female;Yaroslava
russian;female;Zabava
russian;female;Zinaida
russian;female;Zvenislava
russian;male;Afanasiy
russian;male;Alexandr
russian;male;Alexei
russian;male;Andrei
russian;male;Boris
russian;male;Boris
russian;male;Bryachislav
russian;male;Budimir
russian;male;Danilo
russian;male;Davyd
russian;male;Dmitrii
russian;male;Dmitrii
russian;male;Dobrynya
russian;male;Elisey
russian;male;Emelyan
russian;male;Fedor
russian;male;Fedot
russian;male;Gavriil
russian;male;Georgii
russian;male;Gleb
russian;male;Grigorii
russian;male;Iakov
russian;male;Igor
russian;male;Ilya
russian;male;Ivan
russian;male;Ivan
russian;male;Ivan
russian;male;Ivan
russian;male;Ivan
russian;male;Iziaslav
russian;male;Kirill
russian;male;Konstantin
russian;male;Koz'ma
russian;male;Lev
russian;male;Matfei
russian;male;Mihajlo
russian;male;Mikhail
russian;male;Mikula
russian;male;Miloslav
russian;male;Mitrofan
russian;male;Mstislav
russian;male;Nikita
russian;male;Oleg
russian;male;Oleg
russian;male;Ostromir
russian;male;Pavel
russian;male;Peresvet
russian;male;Putyata
russian;male;Radoslav
russian;male;Ratmir
russian;male;Rodislav
russian;male;Rogvolod
russian;male;Roman
russian;male;Rostislav
russian;male;Rurik
russian;male;Ruslan
russian;male;Sila
russian;male;Simeon
russian;male;Stanislav
russian;male;Stepan
russian;male;Sudislav
russian;male;Svetozar
russian;male;Sviatopolk
russian;male;Sviatoslav
russian;male;Trifon
russian;male;Tvorimir
russian;male;Ustin
russian;male;Vasilii
russian;male;Vasilii
russian;male;Vasilii
russian;male;Vasilko
russian;male;Viacheslav
russian;male;Vladimir
russian;male;Vladimir
russian;male;Vladimir
russian;male;Vladimir
russian;male;Vladimir
russian;male;Vladislav
russian;male;Voislav
russian;male;Volodar
russian;male;Vseslav
russian;male;Vsevolod
russian;male;Vyshata
russian;male;Vysheslav
russian;male;Yaropolk
russian;male;Yaroslav
russian;male;Yefimiy
russian;male;Yevstafii
russian;male;Yurii
russian;male;Yurii
saxon;female;Ælfgifu
saxon;female;Ælflæd
saxon;female;Ælflæd
saxon;female;Ælfthryth
saxon;female;Ælfwyn
saxon;female;Æthelflæd
saxon;female;Æthelhild
saxon;female;Æthelswyth
saxon;female;Agatha
saxon;female;Eadflæd
saxon;female;Eadgifu
saxon;female;Eadgyth
saxon;female;Eadhburh
saxon;female;Eadhild
saxon;female;Eadwine
saxon;female;Ealdgyth
saxon;female;Ecgfrida
saxon;female;Ecgwynn
saxon;female;Edhilda
saxon;female;Edith
saxon;female;Elfleda
saxon;female;Elfrida
saxon;female;Elfwynn
saxon;female;Elgiva
saxon;female;Godgifu
saxon;female;Gunhilda
saxon;female;Gytha
saxon;female;Margaret
saxon;female;Sigrid
saxon;female;Wulfthryth
saxon;male;Ælle
saxon;male;Æthelbald
saxon;male;Æthelbert
saxon;male;Æthelfrith
saxon;male;Æthelhere
saxon;male;Æthelmær
saxon;male;Æthelred
saxon;male;Æthelric
saxon;male;Æthelstan
saxon;male;Æthelthryth
saxon;male;Æthelweard
saxon;male;Æthelwine
saxon;male;Æthelwold
saxon;male;Æthelwulf
saxon;male;Albert
saxon;male;Aldred
saxon;male;Aldwin
saxon;male;Aldwulf
saxon;male;Alfgar
saxon;male;Alfred
saxon;male;Alfwold
saxon;male;Baldred
saxon;male;Beornred
saxon;male;Beornwulf
saxon;male;Burgred
saxon;male;Ceolwulf
saxon;male;Coenred
saxon;male;Coenwulf
saxon;male;Cuthbert
saxon;male;Cynewulf
saxon;male;Eadbert
saxon;male;Eadfrid
saxon;male;Eadgar
saxon;male;Eadmund
saxon;male;Eadred
saxon;male;Eadric
saxon;male;Eadric
saxon;male;Eadulf
saxon;male;Eadulf
saxon;male;Eadwald
saxon;male;Eadward
saxon;male;Eadwig
saxon;male;Eadwin
saxon;male;Ealdred
saxon;male;Ealmund
saxon;male;Eanbert
saxon;male;Eanfrith
saxon;male;Eanhere
saxon;male;Eardulf
saxon;male;Earled
saxon;male;Edwy
saxon;male;Egbert
saxon;male;Egfrith
saxon;male;Elfweard
saxon;male;Elfwine
saxon;male;Eormenric
saxon;male;Estmond
saxon;male;Godwin
saxon;male;Harold
saxon;male;Hlothere
saxon;male;Leofric
saxon;male;Leofwine
saxon;male;Maldred
saxon;male;Morcar
saxon;male;Offa
saxon;male;Oshere
saxon;male;Osred
saxon;male;Osric
saxon;male;Osulf
saxon;male;Oswald
saxon;male;Oswine
saxon;male;Oswiu
saxon;male;Robert
saxon;male;Sæbert
saxon;male;Sælred
saxon;male;Sæwald
saxon;male;Sæxbald
saxon;male;Sæxred
saxon;male;Sigebert
saxon;male;Sigehelm
saxon;male;Sigered
saxon;male;Sigeric
saxon;male;Sighere
saxon;male;Siward
saxon;male;Stigand
saxon;male;Swæfred
saxon;male;Swithelm
saxon;male;Swithred
saxon;male;Thored
saxon;male;Thurcytel
saxon;male;Uhtred
saxon;male;Ulf
saxon;male;Walcher
saxon;male;Waltheof
saxon;male;Wiglaf
saxon;male;Wihtred
saxon;male;Wulfhere
saxon;male;Wulfnoth
scottish;female;Ada
scottish;female;Ada
scottish;female;Agnes
scottish;female;Agnes
scottish;female;Agnes
scottish;female;Agnes
scottish;female;Alice
scottish;female;Annabella
scottish;female;Aufrica
scottish;female;Aufrica
scottish;female;Aufrica
scottish;female;Bethoc
scottish;female;Bethoc
scottish;female;Bethoc
scottish;female;Catriona
scottish;female;Cecilia
scottish;female;Christina
scottish;female;Christina
scottish;female;Deredere
scottish;female;Edith
scottish;female;Eleanor
scottish;female;Elspeth
scottish;female;Elspeth
scottish;female;Eva
scottish;female;Eva
scottish;female;Eva
scottish;female;Flora
scottish;female;Gruoch
scottish;female;Helen
scottish;female;Isabel
scottish;female;Isabel
scottish;female;Isabel
scottish;female;Isabel
scottish;female;Isabel
scottish;female;Janet
scottish;female;Joan
scottish;female;Joan
scottish;female;Juliana
scottish;female;Mabel
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Margaret
scottish;female;Mariota
scottish;female;Mariota
scottish;female;Mariota
scottish;female;Mariota
scottish;female;Marjorie
scottish;female;Marjorie
scottish;female;Marjorie
scottish;female;Mary
scottish;female;Mary
scottish;female;Mary
scottish;female;Mary
scottish;female;Matilda
scottish;female;Matilda
scottish;female;Maud
scottish;female;Mor
scottish;female;Mor
scottish;female;Muriel
scottish;female;Nichola
scottish;female;Orabilia
scottish;female;Ragnailt
scottish;male;Adam
scottish;male;Alan
scottish;male;Alan
scottish;male;Alexander
scottish;male;Alexander
scottish;male;Alexander
scottish;male;Alexander
scottish;male;Alexander
scottish;male;Alwin
scottish;male;Andrew
scottish;male;Angus
scottish;male;Angus
scottish;male;Archibald
scottish;male;Archibald
scottish;male;Archibald
scottish;male;Arthur
scottish;male;Colin
scottish;male;David
scottish;male;David
scottish;male;David
scottish;male;David
scottish;male;Donald
scottish;male;Donald
scottish;male;Duncan
scottish;male;Duncan
scottish;male;Duncan
scottish;male;Edgar
scottish;male;Edmund
scottish;male;Edward
scottish;male;Edward
scottish;male;Ewan
scottish;male;Ferchar
scottish;male;Fergus
scottish;male;Findlay
scottish;male;George
scottish;male;Gilbert
scottish;male;Gilbert
scottish;male;Gilbert
scottish;male;Godfrey
scottish;male;Henry
scottish;male;Henry
scottish;male;Hugh
scottish;male;Hugh
scottish;male;Ingram
scottish;male;James
scottish;male;James
scottish;male;James
scottish;male;James
scottish;male;James
scottish;male;James
scottish;male;James
scottish;male;John
scottish;male;John
scottish;male;John
scottish;male;John
scottish;male;Kenneth
scottish;male;Kenneth
scottish;male;Laurence
scottish;male;Magnus
scottish;male;Malcolm
scottish;male;Malcolm
scottish;male;Malcolm
scottish;male;Malise
scottish;male;Matthew
scottish;male;Murdoch
scottish;male;Neil
scottish;male;Neil
scottish;male;Patrick
scottish;male;Reginald
scottish;male;Richard
scottish;male;Robert
scottish;male;Robert
scottish;male;Robert
scottish;male;Robert
scottish;male;Roderick
scottish;male;Roger
scottish;male;Simon
scottish;male;Thomas
scottish;male;Thomas
scottish;male;Walter
scottish;male;Walter
scottish;male;Walter
scottish;male;William
scottish;male;William
scottish;male;William
scottish;male;William
southslavic;female;Adriana
southslavic;female;Agata
southslavic;female;Ana
southslavic;female;Angela
southslavic;female;Anna
southslavic;female;Barbara
southslavic;female;Beloslava
southslavic;female;Bernarda
southslavic;female;Borislava
southslavic;female;Branimira
southslavic;female;Branka
southslavic;female;Camelia
southslavic;female;Cededa
southslavic;female;Desislava
southslavic;female;Dobrina
southslavic;female;Dora
southslavic;female;Doroteja
southslavic;female;Dubravka
southslavic;female;Dunja
southslavic;female;Efrosina
southslavic;female;Ekaterina
southslavic;female;Elena
southslavic;female;Elisabeta
southslavic;female;Eva
southslavic;female;Helena
southslavic;female;Hicela
southslavic;female;Irina
southslavic;female;Ivana
southslavic;female;Jadviga
southslavic;female;Jelena
southslavic;female;Jelica
southslavic;female;Jelka
southslavic;female;Jovana
southslavic;female;Karolina
southslavic;female;Katarina
southslavic;female;Katrina
southslavic;female;Kera
southslavic;female;Keratza
southslavic;female;Klaudija
southslavic;female;Kristina
southslavic;female;Ladika
southslavic;female;Lovorka
southslavic;female;Lucija
southslavic;female;Magdalena
southslavic;female;Maria
southslavic;female;Marija
southslavic;female;Marijana
southslavic;female;Martina
southslavic;female;Mihaela
southslavic;female;Milka
southslavic;female;Miroslava
southslavic;female;Nada
southslavic;female;Neda
southslavic;female;Ninoslava
southslavic;female;Paula
southslavic;female;Petra
southslavic;female;Radica
southslavic;female;Stanislava
southslavic;female;Teodora
southslavic;female;Vesna
southslavic;female;Viola
southslavic;female;Zdenka
southslavic;male;Adam
southslavic;male;Aldimir
southslavic;male;Aleksander
southslavic;male;Aleksii
southslavic;male;Andrija
southslavic;male;Asen
southslavic;male;Bajan
southslavic;male;Balin
southslavic;male;Bartol
southslavic;male;Berbat
southslavic;male;Berislav
southslavic;male;Bernardin
southslavic;male;Besar
southslavic;male;Blaz
southslavic;male;Bogdan
southslavic;male;Bogoris
southslavic;male;Bojan
southslavic;male;Boleslav
southslavic;male;Boric
southslavic;male;Boril
southslavic;male;Boris
southslavic;male;Borna
southslavic;male;Borna
southslavic;male;Borna
southslavic;male;Bozidar
southslavic;male;Branimir
southslavic;male;Branimir
southslavic;male;Branimir
southslavic;male;Branislav
southslavic;male;Braslav
southslavic;male;Castimir
southslavic;male;Cosmin
southslavic;male;Damjan
southslavic;male;Dan
southslavic;male;Danail
southslavic;male;Daniil
southslavic;male;Dimitar
southslavic;male;Dionisii
southslavic;male;Dmitar
southslavic;male;Dmitar
southslavic;male;Dmitar
southslavic;male;Dobromir
southslavic;male;Dobroslav
southslavic;male;Domagoj
southslavic;male;Dominik
southslavic;male;Dragan
southslavic;male;Dragija
southslavic;male;Drago
southslavic;male;Dragoman
southslavic;male;Dragomir
southslavic;male;Dragos
southslavic;male;Dragota
southslavic;male;Dragshan
southslavic;male;Draskin
southslavic;male;Drzislav
southslavic;male;Drzislav
southslavic;male;Drzislav
southslavic;male;Drzislav
southslavic;male;Dujam
southslavic;male;Emerik
southslavic;male;Evtimii
southslavic;male;Filip
southslavic;male;Fran
southslavic;male;Franjo
southslavic;male;Frujin
southslavic;male;Gaspar
southslavic;male;Gavril
southslavic;male;Georgi
southslavic;male;German
southslavic;male;Gheorghe
southslavic;male;Godimir
southslavic;male;Gojslav
southslavic;male;Grgur
southslavic;male;Grgur
southslavic;male;Grigorii
southslavic;male;Gryd
southslavic;male;Hranimir
southslavic;male;Hranislav
southslavic;male;Hrvoje
southslavic;male;Hrvoje
southslavic;male;Hrvoje
southslavic;male;Igor
southslavic;male;Ilias
southslavic;male;Iljko
southslavic;male;Ioakim
southslavic;male;Ioan
southslavic;male;Iosif
southslavic;male;Ivajlo
southslavic;male;Ivan
southslavic;male;Ivan
southslavic;male;Ivan
southslavic;male;Ivanis
southslavic;male;Ivanko
southslavic;male;Ivo
southslavic;male;Jakov
southslavic;male;Janko
southslavic;male;Jerolim
southslavic;male;Jitej
southslavic;male;Josip
southslavic;male;Juraj
southslavic;male;Kalojan
southslavic;male;Karlo
southslavic;male;Kasjan
southslavic;male;Kliment
southslavic;male;Kocelj
southslavic;male;Koloman
southslavic;male;Konstantin
southslavic;male;Kotroman
southslavic;male;Kozma
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Kresimir
southslavic;male;Krsto
southslavic;male;Krunoslav
southslavic;male;Kulin
southslavic;male;Ladislav
southslavic;male;Lazar
southslavic;male;Litovoi
southslavic;male;Ljubomir
southslavic;male;Ljudevit
southslavic;male;Ljudevit
southslavic;male;Ljudevit
southslavic;male;Ljutomisl
southslavic;male;Ljutomisl
southslavic;male;Lovro
southslavic;male;Luka
southslavic;male;Makarii
southslavic;male;Marko
southslavic;male;Martin
southslavic;male;Matej
southslavic;male;Matija
southslavic;male;Matko
southslavic;male;Mihail
southslavic;male;Mihajlo
southslavic;male;Mihovil
southslavic;male;Mikac
southslavic;male;Mikica
southslavic;male;Milman
southslavic;male;Mircea
southslavic;male;Mirko
southslavic;male;Miroslav
southslavic;male;Mislav
southslavic;male;Mislav
southslavic;male;Mladen
southslavic;male;Momchil
southslavic;male;Mutimir
southslavic;male;Nikodim
southslavic;male;Nikola
southslavic;male;Nikola
southslavic;male;Nikolitza
southslavic;male;Ninoslav
southslavic;male;Ninoslav
southslavic;male;Ninoslav
southslavic;male;Ninoslav
southslavic;male;Ognen
southslavic;male;Ognjen
southslavic;male;Pandazii
southslavic;male;Pavao
southslavic;male;Pavle
southslavic;male;Petar
southslavic;male;Petar
southslavic;male;Petar
southslavic;male;Petar
southslavic;male;Petar
southslavic;male;Porin
southslavic;male;Pribina
southslavic;male;Prijezda
southslavic;male;Prohor
southslavic;male;Pyrvoslav
southslavic;male;Rad
southslavic;male;Radislav
southslavic;male;Radomir
southslavic;male;Radoslav
southslavic;male;Radovan
southslavic;male;Radu
southslavic;male;Ratimir
southslavic;male;Roman
southslavic;male;Samuil
southslavic;male;Sava
southslavic;male;Sebeslav
southslavic;male;Serapion
southslavic;male;Sergii
southslavic;male;Sermon
southslavic;male;Seslav
southslavic;male;Simeon
southslavic;male;Simun
southslavic;male;Slavac
southslavic;male;Slavich
southslavic;male;Slavko
southslavic;male;Smilec
southslavic;male;Soimir
southslavic;male;Stanislav
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stjepan
southslavic;male;Stracimir
southslavic;male;Sulvan
southslavic;male;Svatopluk
southslavic;male;Svetimir
southslavic;male;Svetislav
southslavic;male;Teodor
southslavic;male;Teodosii
southslavic;male;Tihomir
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Tomislav
southslavic;male;Trajan
southslavic;male;Trpimir
southslavic;male;Trpimir
southslavic;male;Trpimir
southslavic;male;Trpimir
southslavic;male;Tvrdoslav
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Tvrtko
southslavic;male;Ulfo
southslavic;male;Uros
southslavic;male;Vasile
southslavic;male;Vasilii
southslavic;male;Vid
southslavic;male;Visarion
southslavic;male;Viseslav
southslavic;male;Viseslav
southslavic;male;Viseslav
southslavic;male;Viseslav
southslavic;male;Vitomir
southslavic;male;Vlad
southslavic;male;Vladimir
southslavic;male;Vladislav
southslavic;male;Vlaicu
southslavic;male;Vlasii
southslavic;male;Voisil
southslavic;male;Vojislav
southslavic;male;Vojnomir
southslavic;male;Vukan
southslavic;male;Vukoman
southslavic;male;Zdeslav
southslavic;male;Zdeslav
southslavic;male;Zdeslav
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
southslavic;male;Zvonimir
swedish;female;Aleta
swedish;female;Alfhild
swedish;female;Alfridh
swedish;female;Asta
swedish;female;Astrid
swedish;female;Beata
swedish;female;Birgitta
swedish;female;Bothild
swedish;female;Cecilia
swedish;female;Edla
swedish;female;Elin
swedish;female;Elisabet
swedish;female;Gunhild
swedish;female;Gyla
swedish;female;Hafrid
swedish;female;Helena
swedish;female;Holmfrid
swedish;female;Inga
swedish;female;Ingeborg
swedish;female;Ingegerd
swedish;female;Ingfrid
swedish;female;Ingjerd
swedish;female;Ingrid
swedish;female;Katarina
swedish;female;Kristina
swedish;female;Maer
swedish;female;Malmfrid
swedish;female;Margareta
swedish;female;Ragnfrid
swedish;female;Ragnhild
swedish;female;Rikissa
swedish;female;Sigrid
swedish;female;Sofia
swedish;female;Ulvhilde
swedish;male;Öystein
swedish;male;Ake
swedish;male;Albrikt
swedish;male;Algot
swedish;male;Andres
swedish;male;Anund
swedish;male;Arnbjörn
swedish;male;Arne
swedish;male;Arnfast
swedish;male;Asbjörn
swedish;male;Astrad
swedish;male;Azur
swedish;male;Bagge
swedish;male;Bengt
swedish;male;Bertil
swedish;male;Birger
swedish;male;Bo
swedish;male;Borkvard
swedish;male;Botolf
swedish;male;Bror
swedish;male;Brynjolf
swedish;male;Dag
swedish;male;Dyre
swedish;male;Egil
swedish;male;Elof
swedish;male;Emund
swedish;male;Erik
swedish;male;Erik
swedish;male;Erik
swedish;male;Erik
swedish;male;Erik
swedish;male;Eskild
swedish;male;Faste
swedish;male;Filip
swedish;male;Folke
swedish;male;Gustav
swedish;male;Gustav
swedish;male;Gustav
swedish;male;Gustav
swedish;male;Gustav
swedish;male;Håkan
swedish;male;Halsten
swedish;male;Halsten
swedish;male;Halsten
swedish;male;Halsten
swedish;male;Halsten
swedish;male;Henrik
swedish;male;Holmger
swedish;male;Inge
swedish;male;Inge
swedish;male;Inge
swedish;male;Inge
swedish;male;Inge
swedish;male;Ingemar
swedish;male;Jedvard
swedish;male;Johan
swedish;male;Johan
swedish;male;Johan
swedish;male;Johan
swedish;male;Johan
swedish;male;Jon
swedish;male;Karl
swedish;male;Kettil
swedish;male;Knut
swedish;male;Knut
swedish;male;Knut
swedish;male;Knut
swedish;male;Knut
swedish;male;Kol
swedish;male;Magnus
swedish;male;Magnus
swedish;male;Magnus
swedish;male;Magnus
swedish;male;Magnus
swedish;male;Markus
swedish;male;Olaf
swedish;male;Olaf
swedish;male;Olaf
swedish;male;Olaf
swedish;male;Olaf
swedish;male;Peder
swedish;male;Rörek
swedish;male;Ragnvald
swedish;male;Sämund
swedish;male;Sörkver
swedish;male;Sigbjörn
swedish;male;Sigtrygg
swedish;male;Sigurd
swedish;male;Stenkil
swedish;male;Styrbjörn
swedish;male;Sune
swedish;male;Sven
swedish;male;Sverker
swedish;male;Torbjörn
swedish;male;Torgils
swedish;male;Toste
swedish;male;Totil
swedish;male;Tyke
swedish;male;Valdemar
turkish;female;Çiçek
turkish;female;Çilen
turkish;female;Çiltanesi
turkish;female;Özgül
turkish;female;Özlem
turkish;female;Akgül
turkish;female;Asli
turkish;female;Aslihan
turkish;female;Ayasun
turkish;female;Ayla
turkish;female;Ayse
turkish;female;Ayten
turkish;female;Azize
turkish;female;Bahar
turkish;female;Banu
turkish;female;Bozçin
turkish;female;Canan
turkish;female;Ceylan
turkish;female;Dünya
turkish;female;Dilber
turkish;female;Dilek
turkish;female;Emine
turkish;female;Esin
turkish;female;Fatma
turkish;female;Firuze
turkish;female;Gülçiçek
turkish;female;Gülay
turkish;female;Gülbahar
turkish;female;Gülfem
turkish;female;Gülsüm
turkish;female;Gümüs
turkish;female;Gündüz
turkish;female;Gündes
turkish;female;Günes
turkish;female;Hatice
turkish;female;Hayat
turkish;female;Huriye
turkish;female;Ilkay
turkish;female;Ilknur
turkish;female;Ipek
turkish;female;Ipekel
turkish;female;Irge
turkish;female;Karacik
turkish;female;Lale
turkish;female;Leyla
turkish;female;Mala
turkish;female;Mansure
turkish;female;Merve
turkish;female;Mutlu
turkish;female;Nagihan
turkish;female;Nergis
turkish;female;Neslihan
turkish;female;Nilüfer
turkish;female;Nur
turkish;female;Peksen
turkish;female;Samur
turkish;female;Sarica
turkish;female;Sati
turkish;female;Sehnaz
turkish;female;Serap
turkish;female;Serife
turkish;female;Sevilay
turkish;female;Sevindik
turkish;female;Sibel
turkish;female;Sirin
turkish;female;Sirma
turkish;female;Songül
turkish;female;Sumru
turkish;female;Tekçe
turkish;female;Tura
turkish;female;Umay
turkish;female;Usunbike
turkish;female;Vahide
turkish;female;Yasar
turkish;female;Yeldem
turkish;female;Yildiz
turkish;female;Zehra
turkish;female;Zuhal
turkish;male;Çagri
turkish;male;Çaka
turkish;male;Afsin
turkish;male;Ahmet
turkish;male;Aksonqor
turkish;male;Alaeddin
turkish;male;Ali
turkish;male;Alkan
turkish;male;Alp Arslan
turkish;male;Alp Yürek
turkish;male;Alptigin
turkish;male;Arslan
turkish;male;Artuk
turkish;male;Ayaz
turkish;male;Aydin
turkish;male;Aydogan
turkish;male;Aydogdu
turkish;male;Aytekin
turkish;male;Börü
turkish;male;Bülend
turkish;male;Bahadir
turkish;male;Balaban
turkish;male;Basbuga
turkish;male;Batuhan
turkish;male;Baturay
turkish;male;Baybars
turkish;male;Bayezid
turkish;male;Baytas
turkish;male;Belek
turkish;male;Berkan
turkish;male;Berkiyaruk
turkish;male;Bozan
turkish;male;Bozan
turkish;male;Bugra
turkish;male;Burak
turkish;male;Cüneyd
turkish;male;Dündar
turkish;male;Danismend
turkish;male;Davud
turkish;male;Demir
turkish;male;Dogan
turkish;male;Dogukan
turkish;male;Dukak
turkish;male;Erdem
turkish;male;Ertan
turkish;male;Ertekin
turkish;male;Ertugrul
turkish;male;Gündüz
turkish;male;Hasan
turkish;male;Hizir
turkish;male;Ibrahim
turkish;male;Ilgazi
turkish;male;Inal
turkish;male;Iskender
turkish;male;Kürboga
turkish;male;Kaikaus
turkish;male;Kaikhusraw
turkish;male;Kaiqobad
turkish;male;Kara
turkish;male;Karatay
turkish;male;Kasim
turkish;male;Kaya
turkish;male;Kaytun
turkish;male;Kemal
turkish;male;Kiliç
turkish;male;Kiliç Arslan
turkish;male;Korkut
turkish;male;Kutalmis
turkish;male;Kutay
turkish;male;Kutlug
turkish;male;Mürsel
turkish;male;Mahmud
turkish;male;Mehmed
turkish;male;Meliksah
turkish;male;Mengücek
turkish;male;Mesud
turkish;male;Murad
turkish;male;Mustafa
turkish;male;Orhan
turkish;male;Osman
turkish;male;Porsuk
turkish;male;Rüstem
turkish;male;Ramazan
turkish;male;Ridvan
turkish;male;Söbük
turkish;male;Sökmen
turkish;male;Sönmez
turkish;male;Süleyman
turkish;male;Saim
turkish;male;Saltuk
turkish;male;Saruca
turkish;male;Savtekin
turkish;male;Savur
turkish;male;Sehinsah
turkish;male;Selçuk
turkish;male;Selim
turkish;male;Sencer
turkish;male;Sinan
turkish;male;Tanrivermis
turkish;male;Tekin
turkish;male;Timurtas
turkish;male;Togay
turkish;male;Togtekin
turkish;male;Toktamis
turkish;male;Tolun
turkish;male;Toruntay
turkish;male;Tugrul
turkish;male;Tunga
turkish;male;Turgut
turkish;male;Turhan
turkish;male;Tutus
turkish;male;Uluç
turkish;male;Umur
turkish;male;Yakut
turkish;male;Yaman
turkish;male;Yinal
turkish;male;Yunus
ugricbaltic;female;Anava
ugricbaltic;female;Ashava
ugricbaltic;female;Asrava
ugricbaltic;female;Azra-Va
